id,title,claim,url,domain,news_date,true/false,published_paper_urls,published_paper_title,published_paper_authors,published_paper_abstract,published_paper_venue,published_paper_year,rationale,prompts,GPT_Response_0.75
7264,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,https://www.sciencealert.com/we-re-now-a-step-closer-to-using-mdma-to-treat-post-traumatic-stress,Uncategorized,29-Apr-17,TRUE,https://journals.sagepub.com/doi/full/10.1177/0269881110378371,"The safety and efficacy of ±3,4-methylenedioxymethamphetamine-assisted psychotherapy in subjects with chronic, treatment-resistant posttraumatic stress disorder: the first randomized controlled pilot study","Michael C Mithoefer, Mark T Wagner, Ann T Mithoefer, Lisa Jerome, and Rick Doblin",7. Decrease in Clinician-Administered PTSD Scale scores from baseline was significantly greater for the group that received MDMA than for the placebo group at all three time points after baseline.,Journal of Psychopharmacology,2010,1,,
7264,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,https://www.sciencealert.com/we-re-now-a-step-closer-to-using-mdma-to-treat-post-traumatic-stress,Uncategorized,29-Apr-17,TRUE,https://journals.sagepub.com/doi/full/10.1177/0269881110378371,"The safety and efficacy of ±3,4-methylenedioxymethamphetamine-assisted psychotherapy in subjects with chronic, treatment-resistant posttraumatic stress disorder: the first randomized controlled pilot study","Michael C Mithoefer, Mark T Wagner, Ann T Mithoefer, Lisa Jerome, and Rick Doblin",8. The rate of clinical response was 10/12 (83%) in the active treatment group versus 2/8 (25%) in the placebo group.,Journal of Psychopharmacology,2010,1,,
7264,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,https://www.sciencealert.com/we-re-now-a-step-closer-to-using-mdma-to-treat-post-traumatic-stress,Uncategorized,29-Apr-17,TRUE,https://journals.sagepub.com/doi/full/10.1177/0269881110378371,"The safety and efficacy of ±3,4-methylenedioxymethamphetamine-assisted psychotherapy in subjects with chronic, treatment-resistant posttraumatic stress disorder: the first randomized controlled pilot study","Michael C Mithoefer, Mark T Wagner, Ann T Mithoefer, Lisa Jerome, and Rick Doblin","9. There were no drug-related serious adverse events, adverse neurocognitive effects or clinically significant blood pressure increases.",Journal of Psychopharmacology,2010,1,,
7264,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,https://www.sciencealert.com/we-re-now-a-step-closer-to-using-mdma-to-treat-post-traumatic-stress,Uncategorized,29-Apr-17,TRUE,https://journals.sagepub.com/doi/full/10.1177/0269881110378371,"The safety and efficacy of ±3,4-methylenedioxymethamphetamine-assisted psychotherapy in subjects with chronic, treatment-resistant posttraumatic stress disorder: the first randomized controlled pilot study","Michael C Mithoefer, Mark T Wagner, Ann T Mithoefer, Lisa Jerome, and Rick Doblin","10. MDMA-assisted psychotherapy can be administered to posttraumatic stress disorder patients without evidence of harm, and it may be useful in patients refractory to other treatments.",Journal of Psychopharmacology,2010,1,,
7265,A Retired Scientist Explains The Trick to Never Getting a Poison Ivy Rash Again,A Retired Scientist Explains The Trick to Never Getting a Poison Ivy Rash Again,https://www.sciencealert.com/a-scientist-explains-the-trick-to-never-getting-a-poison-ivy-rash-again,Uncategorized,7-Jul-16,TRUE,https://onlinelibrary.wiley.com/doi/abs/10.1002/jbm.820291208,Neovascularization of synthetic membranes directed by membrane microarchitecture,"James H. Brauker, Victoria E. Carr-Brendel, Laura A. Martinson, Joanne Crudele, William D. Johnston, Robert C. Johnson",0. Transplantation of tissues enclosed within a membrane device designed to protect the cells from immune rejection (immunoisolation) provides an opportunity to treat a variety of disease conditions.,Journal of Biomedical Materials Research,1995,1,,
7265,A Retired Scientist Explains The Trick to Never Getting a Poison Ivy Rash Again,A Retired Scientist Explains The Trick to Never Getting a Poison Ivy Rash Again,https://www.sciencealert.com/a-scientist-explains-the-trick-to-never-getting-a-poison-ivy-rash-again,Uncategorized,7-Jul-16,TRUE,https://onlinelibrary.wiley.com/doi/abs/10.1002/jbm.820291208,Neovascularization of synthetic membranes directed by membrane microarchitecture,"James H. Brauker, Victoria E. Carr-Brendel, Laura A. Martinson, Joanne Crudele, William D. Johnston, Robert C. Johnson",1. Successful implementation of immunoisolation has been hampered by the foreign-body reaction to biomaterials.,Journal of Biomedical Materials Research,1995,1,,
7265,A Retired Scientist Explains The Trick to Never Getting a Poison Ivy Rash Again,A Retired Scientist Explains The Trick to Never Getting a Poison Ivy Rash Again,https://www.sciencealert.com/a-scientist-explains-the-trick-to-never-getting-a-poison-ivy-rash-again,Uncategorized,7-Jul-16,TRUE,https://onlinelibrary.wiley.com/doi/abs/10.1002/jbm.820291208,Neovascularization of synthetic membranes directed by membrane microarchitecture,"James H. Brauker, Victoria E. Carr-Brendel, Laura A. Martinson, Joanne Crudele, William D. Johnston, Robert C. Johnson",2. We screened a variety of commercially available membranes for foreign-body reactions following implantation under the skin of rats.,Journal of Biomedical Materials Research,1995,1,,
7265,A Retired Scientist Explains The Trick to Never Getting a Poison Ivy Rash Again,A Retired Scientist Explains The Trick to Never Getting a Poison Ivy Rash Again,https://www.sciencealert.com/a-scientist-explains-the-trick-to-never-getting-a-poison-ivy-rash-again,Uncategorized,7-Jul-16,TRUE,https://onlinelibrary.wiley.com/doi/abs/10.1002/jbm.820291208,Neovascularization of synthetic membranes directed by membrane microarchitecture,"James H. Brauker, Victoria E. Carr-Brendel, Laura A. Martinson, Joanne Crudele, William D. Johnston, Robert C. Johnson",3. Histologic analysis revealed that neovascularization at the membrane–tissue interface occurred in several membranes that had pore sizes large enough to allow complete penetration by host cells (0.8-8-μm pore size).,Journal of Biomedical Materials Research,1995,1,,
7265,A Retired Scientist Explains The Trick to Never Getting a Poison Ivy Rash Again,A Retired Scientist Explains The Trick to Never Getting a Poison Ivy Rash Again,https://www.sciencealert.com/a-scientist-explains-the-trick-to-never-getting-a-poison-ivy-rash-again,Uncategorized,7-Jul-16,TRUE,https://onlinelibrary.wiley.com/doi/abs/10.1002/jbm.820291208,Neovascularization of synthetic membranes directed by membrane microarchitecture,"James H. Brauker, Victoria E. Carr-Brendel, Laura A. Martinson, Joanne Crudele, William D. Johnston, Robert C. Johnson","4. When the vascularization of the membrane–tissue interface of 5-μm-pore-size polytetrafluoroethylene (PTFE) membranes was compared to 0.02-μm-pore-size PTFE membranes, it was found that the larger pore membranes had 80–100-fold more vascular structures.",Journal of Biomedical Materials Research,1995,1,,
7265,A Retired Scientist Explains The Trick to Never Getting a Poison Ivy Rash Again,A Retired Scientist Explains The Trick to Never Getting a Poison Ivy Rash Again,https://www.sciencealert.com/a-scientist-explains-the-trick-to-never-getting-a-poison-ivy-rash-again,Uncategorized,7-Jul-16,TRUE,https://onlinelibrary.wiley.com/doi/abs/10.1002/jbm.820291208,Neovascularization of synthetic membranes directed by membrane microarchitecture,"James H. Brauker, Victoria E. Carr-Brendel, Laura A. Martinson, Joanne Crudele, William D. Johnston, Robert C. Johnson",5. The increased vascularization was observed even though the larger pore membrane was laminated to a smaller pore inner membrane to prevent cell entry into the prototype immunoisolation device.,Journal of Biomedical Materials Research,1995,1,,
7265,A Retired Scientist Explains The Trick to Never Getting a Poison Ivy Rash Again,A Retired Scientist Explains The Trick to Never Getting a Poison Ivy Rash Again,https://www.sciencealert.com/a-scientist-explains-the-trick-to-never-getting-a-poison-ivy-rash-again,Uncategorized,7-Jul-16,TRUE,https://onlinelibrary.wiley.com/doi/abs/10.1002/jbm.820291208,Neovascularization of synthetic membranes directed by membrane microarchitecture,"James H. Brauker, Victoria E. Carr-Brendel, Laura A. Martinson, Joanne Crudele, William D. Johnston, Robert C. Johnson",6. This significantly higher level of vascularization was maintained for 1 year in the subcutaneous site in rats.,Journal of Biomedical Materials Research,1995,1,,
7266,New Study Says We All Hallucinate – But in Different Ways,New Study Says We All Hallucinate – But in Different Ways,https://www.sciencealert.com/new-study-says-we-all-hallucinate-but-in-different-ways,Uncategorized,16-Oct-15,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1503916112,Shift toward prior knowledge confers a perceptual advantage in early psychosis and psychosis-prone healthy individuals,"Christoph Teufel, Naresh Subramaniam, Veronika Dobler, Jesus Perez, Johanna Finnemann, Puja R. Mehta, Ian M. Goodyer, and Paul C. Fletcher","0. Many neuropsychiatric illnesses are associated with psychosis, i.e., hallucinations (perceptions in the absence of causative stimuli) and delusions (irrational, often bizarre beliefs).",PNAS,2015,0,,
7266,New Study Says We All Hallucinate – But in Different Ways,New Study Says We All Hallucinate – But in Different Ways,https://www.sciencealert.com/new-study-says-we-all-hallucinate-but-in-different-ways,Uncategorized,16-Oct-15,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1503916112,Shift toward prior knowledge confers a perceptual advantage in early psychosis and psychosis-prone healthy individuals,"Christoph Teufel, Naresh Subramaniam, Veronika Dobler, Jesus Perez, Johanna Finnemann, Puja R. Mehta, Ian M. Goodyer, and Paul C. Fletcher",1. Current models of brain function view perception as a combination of two distinct sources of information: bottom-up sensory input and top-down influences from prior knowledge.,PNAS,2015,1,,
7266,New Study Says We All Hallucinate – But in Different Ways,New Study Says We All Hallucinate – But in Different Ways,https://www.sciencealert.com/new-study-says-we-all-hallucinate-but-in-different-ways,Uncategorized,16-Oct-15,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1503916112,Shift toward prior knowledge confers a perceptual advantage in early psychosis and psychosis-prone healthy individuals,"Christoph Teufel, Naresh Subramaniam, Veronika Dobler, Jesus Perez, Johanna Finnemann, Puja R. Mehta, Ian M. Goodyer, and Paul C. Fletcher",2. This framework may explain hallucinations and delusions.,PNAS,2015,1,,
7266,New Study Says We All Hallucinate – But in Different Ways,New Study Says We All Hallucinate – But in Different Ways,https://www.sciencealert.com/new-study-says-we-all-hallucinate-but-in-different-ways,Uncategorized,16-Oct-15,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1503916112,Shift toward prior knowledge confers a perceptual advantage in early psychosis and psychosis-prone healthy individuals,"Christoph Teufel, Naresh Subramaniam, Veronika Dobler, Jesus Perez, Johanna Finnemann, Puja R. Mehta, Ian M. Goodyer, and Paul C. Fletcher","3. Here, we characterized the balance between visual bottom-up and top-down processing in people with early psychosis (study 1) and in psychosis-prone, healthy individuals (study 2) to elucidate the mechanisms that might contribute to the emergence of psychotic experiences.",PNAS,2015,1,,
7266,New Study Says We All Hallucinate – But in Different Ways,New Study Says We All Hallucinate – But in Different Ways,https://www.sciencealert.com/new-study-says-we-all-hallucinate-but-in-different-ways,Uncategorized,16-Oct-15,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1503916112,Shift toward prior knowledge confers a perceptual advantage in early psychosis and psychosis-prone healthy individuals,"Christoph Teufel, Naresh Subramaniam, Veronika Dobler, Jesus Perez, Johanna Finnemann, Puja R. Mehta, Ian M. Goodyer, and Paul C. Fletcher","4. Through a specialized mental-health service, we identified unmedicated individuals who experience early psychotic symptoms but fall below the threshold for a categorical diagnosis.",PNAS,2015,1,,
7266,New Study Says We All Hallucinate – But in Different Ways,New Study Says We All Hallucinate – But in Different Ways,https://www.sciencealert.com/new-study-says-we-all-hallucinate-but-in-different-ways,Uncategorized,16-Oct-15,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1503916112,Shift toward prior knowledge confers a perceptual advantage in early psychosis and psychosis-prone healthy individuals,"Christoph Teufel, Naresh Subramaniam, Veronika Dobler, Jesus Perez, Johanna Finnemann, Puja R. Mehta, Ian M. Goodyer, and Paul C. Fletcher","5. We observed that, in early psychosis, there was a shift in information processing favoring prior knowledge over incoming sensory evidence.",PNAS,2015,1,,
7266,New Study Says We All Hallucinate – But in Different Ways,New Study Says We All Hallucinate – But in Different Ways,https://www.sciencealert.com/new-study-says-we-all-hallucinate-but-in-different-ways,Uncategorized,16-Oct-15,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1503916112,Shift toward prior knowledge confers a perceptual advantage in early psychosis and psychosis-prone healthy individuals,"Christoph Teufel, Naresh Subramaniam, Veronika Dobler, Jesus Perez, Johanna Finnemann, Puja R. Mehta, Ian M. Goodyer, and Paul C. Fletcher","6. In the complementary study, we capitalized on subtle variations in perception and belief in the general population that exhibit graded similarity with psychotic experiences (schizotypy).",PNAS,2015,1,,
